Unique Identifier,Body,Type,Other,Session,Date,Time,Status,Id,url,Agenda Summary,Agenda Packet,Final Actions,Minutes
2020-07-15 Special,City Council,Special,,2020,,2020-07-15,02:00 PM,completed,2680,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2680,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2261&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2261&Inline=True,,
2020-07-27 Special,City Council,Special,,2020,,2020-07-27,05:30 PM,completed,2656,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2656,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2266&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2266&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2204&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2204&Inline=True
2020-08-03 Special,City Council,Special,,2020,,2020-08-03,02:00 PM,completed,2707,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2707,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2267&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2267&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2206&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2206&Inline=True
2020-08-10 Special,City Council,Special,,2020,,2020-08-10,03:00 PM,completed,2701,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2701,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2263&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2263&Inline=True,,
2020-08-11 Roundtable,City Council,Roundtable,,2020,,2020-08-11,05:30 PM,completed,2709,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2709,,,,
2020-08-12 Special,City Council,Special,,2020,,2020-08-12,02:00 PM,completed,2706,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2706,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2268&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2268&Inline=True,,
2020-09-14 Regular,City Council,Regular,,2020,,2020-09-14,05:30 PM,completed,2687,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2687,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2283&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2283&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2222&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2222&Inline=True
2020-09-21 Regular,City Council,Regular,,2020,,2020-09-21,05:30 PM,completed,2705,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2705,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2292&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2292&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2227&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2227&Inline=True
2020-09-23 Special,City Council,Special,,2020,,2020-09-23,05:30 PM,completed,2730,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2730,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2286&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2286&Inline=True,,
2020-09-29 Special,City Council,Special,,2020,,2020-09-29,12:00 PM,completed,2740,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2740,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2298&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2298&Inline=True,,
2020-10-05 Special,City Council,Special,,2020,,2020-10-05,05:00 PM,completed,2752,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2752,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2308&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2308&Inline=True,,
2020-10-05 Regular,City Council,Regular,,2020,,2020-10-05,05:30 PM,completed,2688,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2688,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2303&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2303&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2234&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2234&Inline=True
2020-10-05 Special,City Council,Special,,2020,,2020-10-05,06:30 PM,completed,2729,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2729,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2281&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2281&Inline=True,,
2020-10-19 Regular,City Council,Regular,,2020,,2020-10-19,05:30 PM,completed,2689,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2689,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2312&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2312&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2239&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2239&Inline=True
2020-10-26 Regular,City Council,Regular,,2020,,2020-10-26,05:30 PM,completed,2690,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2690,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2317&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2317&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2243&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2243&Inline=True
2020-11-02 Regular,City Council,Regular,,2020,,2020-11-02,05:30 PM,completed,2691,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2691,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2322&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2322&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2247&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2247&Inline=True
2020-11-09 Regular,City Council,Regular,,2020,,2020-11-09,05:30 PM,completed,2692,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2692,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2332&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2332&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2248&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2248&Inline=True
2020-11-10 Roundtable,City Council,Roundtable,,2020,,2020-11-10,06:00 PM,completed,2773,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2773,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2331&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2331&Inline=True,,
2020-11-16 Regular,City Council,Regular,,2020,,2020-11-16,05:30 PM,completed,2756,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2756,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2335&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2335&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2252&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2252&Inline=True
2020-11-23 Special,City Council,Special,,2020,,2020-11-23,03:00 PM,completed,2777,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2777,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2337&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2337&Inline=True,,
2020-11-23 Regular,City Council,Regular,,2020,,2020-11-23,05:30 PM,completed,2693,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2693,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2338&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2338&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2256&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2256&Inline=True
2020-11-30 Regular,City Council,Regular,,2020,,2020-11-30,05:30 PM,completed,2694,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2694,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2341&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2341&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2261&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2261&Inline=True
2020-12-07 Regular,City Council,Regular,,2020,,2020-12-07,05:30 PM,completed,2695,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2695,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2343&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2343&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2262&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2262&Inline=True
2020-12-14 Regular,City Council,Regular,,2020,,2020-12-14,05:30 PM,completed,2757,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2757,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2345&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2345&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2266&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2266&Inline=True
2020-12-21 Regular,City Council,Regular,,2020,,2020-12-21,05:30 PM,completed,2697,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2697,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2349&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2349&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2269&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2269&Inline=True
2020-12-28 Regular,City Council,Regular,,2020,,2020-12-28,05:30 PM,cancelled,2698,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2698,,,,
2021-01-04 Regular,City Council,Regular,,2020,2021-01-04,05:30 PM,completed,2779,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2779,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2352&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2352&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2273&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2273&Inline=True
2021-01-11 Regular,City Council,Regular,,2020,2021-01-11,05:30 PM,completed,2780,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2780,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2355&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2355&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2276&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2276&Inline=True
2021-01-25 Roundtable,City Council,Roundtable,,2020,2021-01-25,05:30 PM,completed,2791,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2791,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2357&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2357&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2289&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2289&Inline=True
2021-02-01 Regular,City Council,Regular,,2020,2021-02-01,05:30 PM,cancelled,2792,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2792,,,,
2021-02-03 Regular,City Council,Regular,,2020,2021-02-03,05:30 PM,completed,2834,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2834,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2371&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2371&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2292&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2292&Inline=True
2021-02-08 Regular,City Council,Regular,,2020,2021-02-08,05:30 PM,completed,2793,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2793,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2374&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2374&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2297&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2297&Inline=True
2021-02-09 Roundtable,City Council,Roundtable,,2020,2021-02-09,06:00 PM,completed,2836,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2836,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2373&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2373&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2698&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2698&Inline=True
2021-02-22 Regular,City Council,Regular,,2020,2021-02-22,05:30 PM,completed,2794,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2794,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2383&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2383&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2304&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2304&Inline=True
2021-03-01 Regular,City Council,Regular,,2020,2021-03-01,05:30 PM,completed,2795,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2795,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2387&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2387&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2311&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2311&Inline=True
2021-03-08 Regular,City Council,Regular,,2020,2021-03-08,05:30 PM,completed,2796,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2796,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2389&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2389&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2314&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2314&Inline=True
2021-03-15 Regular,City Council,Regular,,2020,2021-03-15,05:30 PM,completed,2797,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2797,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2394&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2394&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2318&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2318&Inline=True
2021-03-22 Regular,City Council,Regular,,2020,2021-03-22,05:30 PM,completed,2798,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2798,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2396&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2396&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2321&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2321&Inline=True
2021-03-29 Regular,City Council,Regular,,2020,2021-03-29,05:30 PM,completed,2799,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2799,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2403&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2403&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2322&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2322&Inline=True
2021-04-05 Regular,City Council,Regular,,2020,2021-04-05,05:30 PM,completed,2800,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2800,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2408&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2408&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2326&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2326&Inline=True
2021-04-12 Regular,City Council,Regular,,2020,2021-04-12,05:30 PM,completed,2801,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2801,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2411&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2411&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2329&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2329&Inline=True
2021-04-26 Regular,City Council,Regular,,2020,2021-04-26,05:30 PM,completed,2802,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2802,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2422&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2422&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2334&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2334&Inline=True
2021-05-03 Regular,City Council,Regular,,2020,2021-05-03,05:30 PM,completed,2803,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2803,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2434&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2434&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2337&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2337&Inline=True
2021-05-10 Regular,City Council,Regular,,2020,2021-05-10,05:30 PM,completed,2804,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2804,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2439&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2439&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2344&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2344&Inline=True
2021-05-17 Regular,City Council,Regular,,2020,2021-05-17,05:30 PM,completed,2805,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2805,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2444&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2444&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2349&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2349&Inline=True
2021-05-24 Regular,City Council,Regular,,2020,2021-05-24,05:30 PM,completed,2806,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2806,,,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2353&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2353&Inline=True
2021-05-25 Continued,City Council,Continued,,2020,2021-05-25,05:30 PM,completed,2913,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2913,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2451&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2451&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2355&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2355&Inline=True
2021-05-26 Special,City Council,Special,,2020,2021-05-26,12:00 PM,cancelled,2902,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2902,,,,
2021-06-02 Special,City Council,Special,,2020,2021-06-02,11:30 AM,completed,2918,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2918,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2457&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2457&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2357&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2357&Inline=True
2021-06-07 Regular,City Council,Regular,,2020,2021-06-07,05:30 PM,completed,2807,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2807,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2467&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2467&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2364&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2364&Inline=True
2021-06-14 Regular,City Council,Regular,,2020,2021-06-14,05:30 PM,completed,2808,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2808,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2473&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2473&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2368&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2368&Inline=True
2021-06-21 Regular,City Council,Regular,,2020,2021-06-21,05:30 PM,completed,2809,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2809,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2477&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2477&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2371&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2371&Inline=True
2021-06-28 Regular,City Council,Regular,,2020,2021-06-28,05:30 PM,completed,2810,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2810,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=2483&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=2483&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2376&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2376&Inline=True
2021-08-02 Special,City Council,Special,,2020,2021-08-02,05:30 PM,completed,2894,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=2894,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3495&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3495&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2387&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2387&Inline=True
2021-09-13 Regular,City Council,Regular,,2020,2021-09-13,05:30 PM,completed,3949,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3949,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3508&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3508&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2397&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2397&Inline=True
2021-09-20 Regular,City Council,Regular,,2020,2021-09-20,05:30 PM,completed,3958,https://cambridgema.iqm2.com/Citizens/Detail_Meeting.aspx?ID=3958,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=14&ID=3512&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=1&ID=3512&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=15&ID=2401&Inline=True,https://cambridgema.iqm2.com/Citizens/FileOpen.aspx?Type=12&ID=2401&Inline=True
